Name,# Nucleotide Sequences With Mates,# Nucleotides,# Sequences,%GC,Created Date,Description,Imported From: Filename,Imported From: Path,Max Sequence Length,Min Sequence Length,Modified,SequenceListOrderingRevisionNumber,Size,URN
Gasterosteus_aculeatus.groupI.476750.476894,0,378,3,61.4%,Thu Jul 02 10:26:55 PDT 2020,,Gasterosteus_aculeatus.groupI.476750.476894.fas,F:\Temnocora\Exon\assemble_result\nf,144,117,Thu Jul 02 10:26:55 PDT 2020,0,1 KB,urn:local:.:38r-c44nsq2
Gasterosteus_aculeatus.groupI.5408524.5408916,0,1107,3,56.2%,Thu Jul 02 10:26:55 PDT 2020,,Gasterosteus_aculeatus.groupI.5408524.5408916.fas,F:\Temnocora\Exon\assemble_result\nf,387,354,Thu Jul 02 10:26:55 PDT 2020,0,2 KB,urn:local:.:38u-c44nsq4
Gasterosteus_aculeatus.groupI.27444641.27444478,0,462,3,61.7%,Thu Jul 02 10:26:54 PDT 2020,,Gasterosteus_aculeatus.groupI.27444641.27444478.fas,F:\Temnocora\Exon\assemble_result\nf,159,144,Thu Jul 02 10:26:54 PDT 2020,0,1 KB,urn:local:.:380-c44nspg
Gasterosteus_aculeatus.groupIII.8906145.8907733,0,4713,3,42.2%,Thu Jul 02 10:26:58 PDT 2020,,Gasterosteus_aculeatus.groupIII.8906145.8907733.fas,F:\Temnocora\Exon\assemble_result\nf,1575,1563,Thu Jul 02 10:26:58 PDT 2020,0,6 KB,urn:local:.:3if-c44nsyf
Gasterosteus_aculeatus.groupIII.16530795.16530375,0,1242,3,51.2%,Thu Jul 02 10:26:57 PDT 2020,,Gasterosteus_aculeatus.groupIII.16530795.16530375.fas,F:\Temnocora\Exon\assemble_result\nf,420,411,Thu Jul 02 10:26:57 PDT 2020,0,2 KB,urn:local:.:3gr-c44nsx2
Gasterosteus_aculeatus.groupIII.16632399.16632159,0,726,3,49.6%,Thu Jul 02 10:26:57 PDT 2020,,Gasterosteus_aculeatus.groupIII.16632399.16632159.fas,F:\Temnocora\Exon\assemble_result\nf,246,240,Thu Jul 02 10:26:57 PDT 2020,0,2 KB,urn:local:.:3gx-c44nsx7
Gasterosteus_aculeatus.groupIX.5559894.5561746,0,4992,3,50.2%,Thu Jul 02 10:27:00 PDT 2020,,Gasterosteus_aculeatus.groupIX.5559894.5561746.fas,F:\Temnocora\Exon\assemble_result\nf,1851,1530,Thu Jul 02 10:27:00 PDT 2020,0,6 KB,urn:local:.:3qx-c44nt5k
Gasterosteus_aculeatus.groupIX.18525064.18524679,0,1080,3,65.5%,Thu Jul 02 10:27:00 PDT 2020,,Gasterosteus_aculeatus.groupIX.18525064.18524679.fas,F:\Temnocora\Exon\assemble_result\nf,384,333,Thu Jul 02 10:27:00 PDT 2020,0,2 KB,urn:local:.:3pr-c44nt4m
Gasterosteus_aculeatus.groupVI.3424988.3425212,0,645,3,52.4%,Thu Jul 02 10:27:03 PDT 2020,,Gasterosteus_aculeatus.groupVI.3424988.3425212.fas,F:\Temnocora\Exon\assemble_result\nf,216,213,Thu Jul 02 10:27:03 PDT 2020,0,2 KB,urn:local:.:3yl-c44ntc3
Gasterosteus_aculeatus.groupVII.22069731.22069000,0,2040,3,53.4%,Thu Jul 02 10:27:04 PDT 2020,,Gasterosteus_aculeatus.groupVII.22069731.22069000.fas,F:\Temnocora\Exon\assemble_result\nf,726,591,Thu Jul 02 10:27:04 PDT 2020,0,3 KB,urn:local:.:443-c44ntgs
Gasterosteus_aculeatus.groupVII.23379587.23380331,0,2250,3,54.4%,Thu Jul 02 10:27:04 PDT 2020,,Gasterosteus_aculeatus.groupVII.23379587.23380331.fas,F:\Temnocora\Exon\assemble_result\nf,756,747,Thu Jul 02 10:27:04 PDT 2020,0,3 KB,urn:local:.:449-c44ntgx
Gasterosteus_aculeatus.groupVII.26900758.26900894,0,375,3,56.8%,Thu Jul 02 10:27:04 PDT 2020,,Gasterosteus_aculeatus.groupVII.26900758.26900894.fas,F:\Temnocora\Exon\assemble_result\nf,135,114,Thu Jul 02 10:27:04 PDT 2020,0,1 KB,urn:local:.:44u-c44nthd
Gasterosteus_aculeatus.groupXI.593885.593640,0,726,3,53.4%,Thu Jul 02 10:27:07 PDT 2020,,Gasterosteus_aculeatus.groupXI.593885.593640.fas,F:\Temnocora\Exon\assemble_result\nf,246,237,Thu Jul 02 10:27:07 PDT 2020,0,2 KB,urn:local:.:4ef-c44ntpe
Gasterosteus_aculeatus.groupXI.1012907.1013097,0,447,3,59.1%,Thu Jul 02 10:27:07 PDT 2020,,Gasterosteus_aculeatus.groupXI.1012907.1013097.fas,F:\Temnocora\Exon\assemble_result\nf,159,141,Thu Jul 02 10:27:07 PDT 2020,0,1 KB,urn:local:.:4cc-c44ntns
Gasterosteus_aculeatus.groupXII.3550583.3550451,0,396,3,57.1%,Thu Jul 02 10:27:09 PDT 2020,,Gasterosteus_aculeatus.groupXII.3550583.3550451.fas,F:\Temnocora\Exon\assemble_result\nf,132,132,Thu Jul 02 10:27:09 PDT 2020,0,1 KB,urn:local:.:4ii-c44ntso
Gasterosteus_aculeatus.groupXII.18064552.18064328,0,636,3,53.3%,Thu Jul 02 10:27:08 PDT 2020,,Gasterosteus_aculeatus.groupXII.18064552.18064328.fas,F:\Temnocora\Exon\assemble_result\nf,219,198,Thu Jul 02 10:27:08 PDT 2020,0,2 KB,urn:local:.:4hx-c44nts8
Gasterosteus_aculeatus.groupXIV.14711427.14711708,0,387,3,59.9%,Thu Jul 02 10:27:12 PDT 2020,,Gasterosteus_aculeatus.groupXIV.14711427.14711708.fas,F:\Temnocora\Exon\assemble_result\nf,132,123,Thu Jul 02 10:27:12 PDT 2020,0,1 KB,urn:local:.:4tc-c44nu26
Gasterosteus_aculeatus.groupXV.5384030.5384338,0,585,3,52.5%,Thu Jul 02 10:27:16 PDT 2020,,Gasterosteus_aculeatus.groupXV.5384030.5384338.fas,F:\Temnocora\Exon\assemble_result\nf,204,186,Thu Jul 02 10:27:16 PDT 2020,0,1 KB,urn:local:.:55u-c44nucf
Gasterosteus_aculeatus.groupXV.5638197.5638374,0,480,3,47.7%,Thu Jul 02 10:27:16 PDT 2020,,Gasterosteus_aculeatus.groupXV.5638197.5638374.fas,F:\Temnocora\Exon\assemble_result\nf,177,147,Thu Jul 02 10:27:16 PDT 2020,0,1 KB,urn:local:.:56u-c44nud8
Gasterosteus_aculeatus.groupXVI.10133561.10134762,0,3420,3,47.9%,Thu Jul 02 10:27:16 PDT 2020,,Gasterosteus_aculeatus.groupXVI.10133561.10134762.fas,F:\Temnocora\Exon\assemble_result\nf,1176,1074,Thu Jul 02 10:27:16 PDT 2020,0,4 KB,urn:local:.:58l-c44nuen
Gasterosteus_aculeatus.scaffold_27.3058990.3059502,0,1521,3,56.0%,Thu Jul 02 10:27:23 PDT 2020,,Gasterosteus_aculeatus.scaffold_27.3058990.3059502.fas,F:\Temnocora\Exon\assemble_result\nf,513,495,Thu Jul 02 10:27:23 PDT 2020,0,2 KB,urn:local:.:5tl-c44nuwa
Gasterosteus_aculeatus.scaffold_90.362751.362875,0,366,3,62.8%,Thu Jul 02 10:27:24 PDT 2020,,Gasterosteus_aculeatus.scaffold_90.362751.362875.fas,F:\Temnocora\Exon\assemble_result\nf,123,120,Thu Jul 02 10:27:24 PDT 2020,0,1 KB,urn:local:.:5x3-c44nuzq
Gasterosteus_aculeatus.scaffold_180.19760.18492,0,3357,3,57.7%,Thu Jul 02 10:27:22 PDT 2020,,Gasterosteus_aculeatus.scaffold_180.19760.18492.fas,F:\Temnocora\Exon\assemble_result\nf,1266,1014,Thu Jul 02 10:27:22 PDT 2020,0,4 KB,urn:local:.:5s3-c44nuv2
Oryzias_latipes.4.280331.280494,0,441,3,71.4%,Thu Jul 02 10:27:37 PDT 2020,,Oryzias_latipes.4.280331.280494.fas,F:\Temnocora\Exon\assemble_result\nf,162,135,Thu Jul 02 10:27:37 PDT 2020,0,1 KB,urn:local:.:75r-c44nw10
Oryzias_latipes.4.1723462.1723677,0,585,3,57.1%,Thu Jul 02 10:27:37 PDT 2020,,Oryzias_latipes.4.1723462.1723677.fas,F:\Temnocora\Exon\assemble_result\nf,207,183,Thu Jul 02 10:27:37 PDT 2020,0,1 KB,urn:local:.:753-c44nw0h
Oryzias_latipes.7.16668739.16668143,0,1710,3,51.1%,Thu Jul 02 10:27:41 PDT 2020,,Oryzias_latipes.7.16668739.16668143.fas,F:\Temnocora\Exon\assemble_result\nf,597,516,Thu Jul 02 10:27:41 PDT 2020,0,3 KB,urn:local:.:7fu-c44nwa1
Oryzias_latipes.8.7399060.7399191,0,387,3,49.9%,Thu Jul 02 10:27:42 PDT 2020,,Oryzias_latipes.8.7399060.7399191.fas,F:\Temnocora\Exon\assemble_result\nf,129,129,Thu Jul 02 10:27:42 PDT 2020,0,1 KB,urn:local:.:7ju-c44nwda
Oryzias_latipes.8.15055600.15055414,0,522,3,62.6%,Thu Jul 02 10:27:42 PDT 2020,,Oryzias_latipes.8.15055600.15055414.fas,F:\Temnocora\Exon\assemble_result\nf,186,150,Thu Jul 02 10:27:42 PDT 2020,0,1 KB,urn:local:.:7j3-c44nwco
Oryzias_latipes.9.12955492.12955638,0,411,3,58.2%,Thu Jul 02 10:27:42 PDT 2020,,Oryzias_latipes.9.12955492.12955638.fas,F:\Temnocora\Exon\assemble_result\nf,141,132,Thu Jul 02 10:27:42 PDT 2020,0,1 KB,urn:local:.:7ko-c44nwdw
Oryzias_latipes.12.26927887.26927272,0,1860,3,62.5%,Thu Jul 02 10:27:26 PDT 2020,,Oryzias_latipes.12.26927887.26927272.fas,F:\Temnocora\Exon\assemble_result\nf,636,588,Thu Jul 02 10:27:26 PDT 2020,0,3 KB,urn:local:.:649-c44nv5h
Oryzias_latipes.13.13235718.13235259,0,1431,3,63.5%,Thu Jul 02 10:27:27 PDT 2020,,Oryzias_latipes.13.13235718.13235259.fas,F:\Temnocora\Exon\assemble_result\nf,486,459,Thu Jul 02 10:27:27 PDT 2020,0,2 KB,urn:local:.:66i-c44nv7e
Oryzias_latipes.13.21410161.21410310,0,429,3,59.4%,Thu Jul 02 10:27:27 PDT 2020,,Oryzias_latipes.13.21410161.21410310.fas,F:\Temnocora\Exon\assemble_result\nf,144,141,Thu Jul 02 10:27:27 PDT 2020,0,1 KB,urn:local:.:67l-c44nv89
Oryzias_latipes.14.24166583.24166449,0,399,3,65.4%,Thu Jul 02 10:27:28 PDT 2020,,Oryzias_latipes.14.24166583.24166449.fas,F:\Temnocora\Exon\assemble_result\nf,135,129,Thu Jul 02 10:27:28 PDT 2020,0,1 KB,urn:local:.:6a9-c44nvai
Oryzias_latipes.20.18415358.18415195,0,423,3,40.2%,Thu Jul 02 10:27:32 PDT 2020,,Oryzias_latipes.20.18415358.18415195.fas,F:\Temnocora\Exon\assemble_result\nf,159,132,Thu Jul 02 10:27:32 PDT 2020,0,1 KB,urn:local:.:6nl-c44nvlh
Oryzias_latipes.24.2708958.2708776,0,480,3,59.0%,Thu Jul 02 10:27:35 PDT 2020,,Oryzias_latipes.24.2708958.2708776.fas,F:\Temnocora\Exon\assemble_result\nf,180,150,Thu Jul 02 10:27:35 PDT 2020,0,1 KB,urn:local:.:6zf-c44nvvh
Tetraodon_nigroviridis.2.17584639.17584773,0,384,3,54.4%,Thu Jul 02 10:27:56 PDT 2020,,Tetraodon_nigroviridis.2.17584639.17584773.fas,F:\Temnocora\Exon\assemble_result\nf,135,114,Thu Jul 02 10:27:56 PDT 2020,0,1 KB,urn:local:.:8tl-c44nxfr
Tetraodon_nigroviridis.3.1537072.1536461,0,1575,3,60.3%,Thu Jul 02 10:27:58 PDT 2020,,Tetraodon_nigroviridis.3.1537072.1536461.fas,F:\Temnocora\Exon\assemble_result\nf,543,504,Thu Jul 02 10:27:58 PDT 2020,0,2 KB,urn:local:.:916-c44nxlv
Tetraodon_nigroviridis.5.12852118.12852406,0,765,3,65.9%,Thu Jul 02 10:27:59 PDT 2020,,Tetraodon_nigroviridis.5.12852118.12852406.fas,F:\Temnocora\Exon\assemble_result\nf,288,234,Thu Jul 02 10:27:59 PDT 2020,0,2 KB,urn:local:.:94x-c44nxos
Tetraodon_nigroviridis.7.5326486.5325871,0,1860,3,55.0%,Thu Jul 02 10:28:00 PDT 2020,,Tetraodon_nigroviridis.7.5326486.5325871.fas,F:\Temnocora\Exon\assemble_result\nf,627,609,Thu Jul 02 10:28:00 PDT 2020,0,3 KB,urn:local:.:99o-c44nxsr
Tetraodon_nigroviridis.9.10438933.10436663,0,6639,3,49.4%,Thu Jul 02 10:28:02 PDT 2020,,Tetraodon_nigroviridis.9.10438933.10436663.fas,F:\Temnocora\Exon\assemble_result\nf,2292,2121,Thu Jul 02 10:28:02 PDT 2020,0,7 KB,urn:local:.:9do-c44nxvz
Tetraodon_nigroviridis.10.11026450.11028852,0,7194,3,54.3%,Thu Jul 02 10:27:46 PDT 2020,,Tetraodon_nigroviridis.10.11026450.11028852.fas,F:\Temnocora\Exon\assemble_result\nf,2412,2376,Thu Jul 02 10:27:46 PDT 2020,0,8 KB,urn:local:.:7yu-c44nwpm
Tetraodon_nigroviridis.Un_random.5106447.5106634,0,513,3,61.0%,Thu Jul 02 10:28:06 PDT 2020,,Tetraodon_nigroviridis.Un_random.5106447.5106634.fas,F:\Temnocora\Exon\assemble_result\nf,183,150,Thu Jul 02 10:28:06 PDT 2020,0,1 KB,urn:local:.:9qr-c44ny7w
Tetraodon_nigroviridis.Un_random.22289984.22289837,0,390,3,58.5%,Thu Jul 02 10:28:04 PDT 2020,,Tetraodon_nigroviridis.Un_random.22289984.22289837.fas,F:\Temnocora\Exon\assemble_result\nf,132,126,Thu Jul 02 10:28:04 PDT 2020,0,1 KB,urn:local:.:9l0-c44ny2w
Tetraodon_nigroviridis.Un_random.23018752.23018890,0,384,3,56.3%,Thu Jul 02 10:28:04 PDT 2020,,Tetraodon_nigroviridis.Un_random.23018752.23018890.fas,F:\Temnocora\Exon\assemble_result\nf,138,120,Thu Jul 02 10:28:04 PDT 2020,0,1 KB,urn:local:.:9lc-c44ny34
Tetraodon_nigroviridis.Un_random.27425371.27426033,0,1167,3,62.0%,Thu Jul 02 10:28:04 PDT 2020,,Tetraodon_nigroviridis.Un_random.27425371.27426033.fas,F:\Temnocora\Exon\assemble_result\nf,402,363,Thu Jul 02 10:28:04 PDT 2020,0,2 KB,urn:local:.:9m9-c44ny3t
Tetraodon_nigroviridis.Un_random.37688069.37689134,0,1326,3,64.3%,Thu Jul 02 10:28:05 PDT 2020,,Tetraodon_nigroviridis.Un_random.37688069.37689134.fas,F:\Temnocora\Exon\assemble_result\nf,480,417,Thu Jul 02 10:28:05 PDT 2020,0,2 KB,urn:local:.:9p3-c44ny65
Tetraodon_nigroviridis.Un_random.38508243.38508435,0,555,3,62.2%,Thu Jul 02 10:28:06 PDT 2020,,Tetraodon_nigroviridis.Un_random.38508243.38508435.fas,F:\Temnocora\Exon\assemble_result\nf,192,180,Thu Jul 02 10:28:06 PDT 2020,0,1 KB,urn:local:.:9q9-c44ny7d
Tetraodon_nigroviridis.Un_random.56040476.56040616,0,393,3,62.8%,Thu Jul 02 10:28:06 PDT 2020,,Tetraodon_nigroviridis.Un_random.56040476.56040616.fas,F:\Temnocora\Exon\assemble_result\nf,138,117,Thu Jul 02 10:28:06 PDT 2020,0,1 KB,urn:local:.:9rl-c44ny8l
Tetraodon_nigroviridis.Un_random.101163141.101163013,0,387,3,48.6%,Thu Jul 02 10:28:03 PDT 2020,,Tetraodon_nigroviridis.Un_random.101163141.101163013.fas,F:\Temnocora\Exon\assemble_result\nf,129,129,Thu Jul 02 10:28:03 PDT 2020,0,1 KB,urn:local:.:9i0-c44ny0i
Danio_rerio.1.44862914.44863096,0,690,4,55.4%,Thu Jul 02 10:26:12 PDT 2020,,Danio_rerio.1.44862914.44863096.fas,F:\Temnocora\Exon\assemble_result\nf,183,147,Thu Jul 02 10:26:12 PDT 2020,0,2 KB,urn:local:.:39-c44npgv
Danio_rerio.2.27710752.27710615,0,420,4,59.5%,Thu Jul 02 10:26:35 PDT 2020,,Danio_rerio.2.27710752.27710615.fas,F:\Temnocora\Exon\assemble_result\nf,111,99,Thu Jul 02 10:26:35 PDT 2020,0,1 KB,urn:local:.:1iu-c44nr8v
Danio_rerio.5.17719179.17718607,0,2187,4,61.2%,Thu Jul 02 10:26:45 PDT 2020,,Danio_rerio.5.17719179.17718607.fas,F:\Temnocora\Exon\assemble_result\nf,585,510,Thu Jul 02 10:26:45 PDT 2020,0,3 KB,urn:local:.:2dr-c44ns09
Danio_rerio.6.37757422.37757564,0,525,4,57.0%,Thu Jul 02 10:26:48 PDT 2020,,Danio_rerio.6.37757422.37757564.fas,F:\Temnocora\Exon\assemble_result\nf,141,120,Thu Jul 02 10:26:48 PDT 2020,0,2 KB,urn:local:.:2m6-c44ns7a
Danio_rerio.9.22832315.22832447,0,483,4,48.7%,Thu Jul 02 10:26:52 PDT 2020,,Danio_rerio.9.22832315.22832447.fas,F:\Temnocora\Exon\assemble_result\nf,132,114,Thu Jul 02 10:26:52 PDT 2020,0,2 KB,urn:local:.:2zc-c44nsib
Danio_rerio.9.23980233.23979656,0,2097,4,67.1%,Thu Jul 02 10:26:52 PDT 2020,,Danio_rerio.9.23980233.23979656.fas,F:\Temnocora\Exon\assemble_result\nf,576,462,Thu Jul 02 10:26:52 PDT 2020,0,3 KB,urn:local:.:2zi-c44nsif
Danio_rerio.9.32636286.32636138,0,525,4,53.3%,Thu Jul 02 10:26:52 PDT 2020,,Danio_rerio.9.32636286.32636138.fas,F:\Temnocora\Exon\assemble_result\nf,147,123,Thu Jul 02 10:26:52 PDT 2020,0,2 KB,urn:local:.:300-c44nsit
Danio_rerio.13.339950.339772,0,708,4,59.6%,Thu Jul 02 10:26:25 PDT 2020,,Danio_rerio.13.339950.339772.fas,F:\Temnocora\Exon\assemble_result\nf,177,177,Thu Jul 02 10:26:25 PDT 2020,0,2 KB,urn:local:.:m0-c44nqh0
Danio_rerio.13.51259400.51258958,0,1656,4,62.7%,Thu Jul 02 10:26:26 PDT 2020,,Danio_rerio.13.51259400.51258958.fas,F:\Temnocora\Exon\assemble_result\nf,429,375,Thu Jul 02 10:26:26 PDT 2020,0,3 KB,urn:local:.:oo-c44nqj9
Danio_rerio.19.36668088.36667094,0,2403,4,63.6%,Thu Jul 02 10:26:35 PDT 2020,,Danio_rerio.19.36668088.36667094.fas,F:\Temnocora\Exon\assemble_result\nf,603,600,Thu Jul 02 10:26:35 PDT 2020,0,3 KB,urn:local:.:1fi-c44nr69
Danio_rerio.21.9409093.9409391,0,1059,4,53.2%,Thu Jul 02 10:26:39 PDT 2020,,Danio_rerio.21.9409093.9409391.fas,F:\Temnocora\Exon\assemble_result\nf,276,246,Thu Jul 02 10:26:39 PDT 2020,0,2 KB,urn:local:.:1tl-c44nrhx
Gasterosteus_aculeatus.groupI.6207930.6208424,0,1992,4,64.3%,Thu Jul 02 10:26:55 PDT 2020,,Gasterosteus_aculeatus.groupI.6207930.6208424.fas,F:\Temnocora\Exon\assemble_result\nf,516,492,Thu Jul 02 10:26:55 PDT 2020,0,3 KB,urn:local:.:399-c44nsqf
Gasterosteus_aculeatus.groupII.14505288.14505430,0,552,4,50.5%,Thu Jul 02 10:26:56 PDT 2020,,Gasterosteus_aculeatus.groupII.14505288.14505430.fas,F:\Temnocora\Exon\assemble_result\nf,138,138,Thu Jul 02 10:26:56 PDT 2020,0,2 KB,urn:local:.:3cf-c44nstk
Gasterosteus_aculeatus.groupIII.16528366.16526477,0,6888,4,53.5%,Thu Jul 02 10:26:57 PDT 2020,,Gasterosteus_aculeatus.groupIII.16528366.16526477.fas,F:\Temnocora\Exon\assemble_result\nf,1887,1533,Thu Jul 02 10:26:57 PDT 2020,0,8 KB,urn:local:.:3go-c44nsx0
Gasterosteus_aculeatus.groupV.10461340.10461128,0,852,4,50.9%,Thu Jul 02 10:27:01 PDT 2020,,Gasterosteus_aculeatus.groupV.10461340.10461128.fas,F:\Temnocora\Exon\assemble_result\nf,213,213,Thu Jul 02 10:27:01 PDT 2020,0,2 KB,urn:local:.:3so-c44nt7b
Gasterosteus_aculeatus.groupVI.6368659.6364893,0,13728,4,51.2%,Thu Jul 02 10:27:03 PDT 2020,,Gasterosteus_aculeatus.groupVI.6368659.6364893.fas,F:\Temnocora\Exon\assemble_result\nf,3777,3180,Thu Jul 02 10:27:03 PDT 2020,0,15 KB,urn:local:.:3z6-c44ntcl
Gasterosteus_aculeatus.groupXI.11512528.11513767,0,4452,4,58.8%,Thu Jul 02 10:27:07 PDT 2020,,Gasterosteus_aculeatus.groupXI.11512528.11513767.fas,F:\Temnocora\Exon\assemble_result\nf,1188,1044,Thu Jul 02 10:27:07 PDT 2020,0,6 KB,urn:local:.:4cf-c44ntnu
Gasterosteus_aculeatus.groupXII.326471.326664,0,738,4,46.7%,Thu Jul 02 10:27:08 PDT 2020,,Gasterosteus_aculeatus.groupXII.326471.326664.fas,F:\Temnocora\Exon\assemble_result\nf,192,168,Thu Jul 02 10:27:08 PDT 2020,0,2 KB,urn:local:.:4i9-c44ntsh
Gasterosteus_aculeatus.groupXII.16798959.16797907,0,3951,4,55.4%,Thu Jul 02 10:27:08 PDT 2020,,Gasterosteus_aculeatus.groupXII.16798959.16797907.fas,F:\Temnocora\Exon\assemble_result\nf,1053,867,Thu Jul 02 10:27:08 PDT 2020,0,5 KB,urn:local:.:4hl-c44ntrz
Gasterosteus_aculeatus.groupXIII.1108194.1108340,0,573,4,51.0%,Thu Jul 02 10:27:10 PDT 2020,,Gasterosteus_aculeatus.groupXIII.1108194.1108340.fas,F:\Temnocora\Exon\assemble_result\nf,144,141,Thu Jul 02 10:27:10 PDT 2020,0,2 KB,urn:local:.:4lu-c44ntvc
Gasterosteus_aculeatus.groupXIII.9236705.9236914,0,756,4,66.0%,Thu Jul 02 10:27:11 PDT 2020,,Gasterosteus_aculeatus.groupXIII.9236705.9236914.fas,F:\Temnocora\Exon\assemble_result\nf,204,174,Thu Jul 02 10:27:11 PDT 2020,0,2 KB,urn:local:.:4rl-c44nu0d
Gasterosteus_aculeatus.groupXIII.10312752.10312539,0,789,4,53.1%,Thu Jul 02 10:27:09 PDT 2020,,Gasterosteus_aculeatus.groupXIII.10312752.10312539.fas,F:\Temnocora\Exon\assemble_result\nf,213,180,Thu Jul 02 10:27:09 PDT 2020,0,2 KB,urn:local:.:4lr-c44ntva
Gasterosteus_aculeatus.groupXV.4997416.4997563,0,576,4,54.5%,Thu Jul 02 10:27:16 PDT 2020,,Gasterosteus_aculeatus.groupXV.4997416.4997563.fas,F:\Temnocora\Exon\assemble_result\nf,147,135,Thu Jul 02 10:27:16 PDT 2020,0,2 KB,urn:local:.:55f-c44nuc3
Gasterosteus_aculeatus.groupXV.7059668.7059457,0,789,4,52.0%,Thu Jul 02 10:27:16 PDT 2020,,Gasterosteus_aculeatus.groupXV.7059668.7059457.fas,F:\Temnocora\Exon\assemble_result\nf,198,195,Thu Jul 02 10:27:16 PDT 2020,0,2 KB,urn:local:.:57c-c44nudn
Gasterosteus_aculeatus.groupXV.12188570.12191611,0,12156,4,54.9%,Thu Jul 02 10:27:15 PDT 2020,,Gasterosteus_aculeatus.groupXV.12188570.12191611.fas,F:\Temnocora\Exon\assemble_result\nf,3045,3036,Thu Jul 02 10:27:15 PDT 2020,0,13 KB,urn:local:.:51x-c44nu98
Gasterosteus_aculeatus.groupXVI.3581574.3581836,0,1002,4,65.6%,Thu Jul 02 10:27:17 PDT 2020,,Gasterosteus_aculeatus.groupXVI.3581574.3581836.fas,F:\Temnocora\Exon\assemble_result\nf,255,246,Thu Jul 02 10:27:17 PDT 2020,0,2 KB,urn:local:.:5bi-c44nugz
Gasterosteus_aculeatus.groupXVII.459956.460097,0,546,4,55.7%,Thu Jul 02 10:27:18 PDT 2020,,Gasterosteus_aculeatus.groupXVII.459956.460097.fas,F:\Temnocora\Exon\assemble_result\nf,141,123,Thu Jul 02 10:27:18 PDT 2020,0,2 KB,urn:local:.:5dx-c44nuj2
Gasterosteus_aculeatus.groupXXI.2066600.2066779,0,651,4,55.9%,Thu Jul 02 10:27:21 PDT 2020,,Gasterosteus_aculeatus.groupXXI.2066600.2066779.fas,F:\Temnocora\Exon\assemble_result\nf,177,150,Thu Jul 02 10:27:21 PDT 2020,0,2 KB,urn:local:.:5o6-c44nurs
Gasterosteus_aculeatus.groupXXI.10931397.10931536,0,525,4,43.6%,Thu Jul 02 10:27:21 PDT 2020,,Gasterosteus_aculeatus.groupXXI.10931397.10931536.fas,F:\Temnocora\Exon\assemble_result\nf,135,120,Thu Jul 02 10:27:21 PDT 2020,0,2 KB,urn:local:.:5nu-c44nurj
Gasterosteus_aculeatus.scaffold_37.2069910.2068724,0,4368,4,54.4%,Thu Jul 02 10:27:23 PDT 2020,,Gasterosteus_aculeatus.scaffold_37.2069910.2068724.fas,F:\Temnocora\Exon\assemble_result\nf,1185,936,Thu Jul 02 10:27:23 PDT 2020,0,5 KB,urn:local:.:5uc-c44nuxe
Gasterosteus_aculeatus.scaffold_84.55045.55205,0,588,4,53.9%,Thu Jul 02 10:27:24 PDT 2020,,Gasterosteus_aculeatus.scaffold_84.55045.55205.fas,F:\Temnocora\Exon\assemble_result\nf,159,132,Thu Jul 02 10:27:24 PDT 2020,0,2 KB,urn:local:.:5w6-c44nuz2
Gasterosteus_aculeatus.scaffold_89.404287.404422,0,480,4,57.9%,Thu Jul 02 10:27:24 PDT 2020,,Gasterosteus_aculeatus.scaffold_89.404287.404422.fas,F:\Temnocora\Exon\assemble_result\nf,123,111,Thu Jul 02 10:27:24 PDT 2020,0,2 KB,urn:local:.:5wl-c44nuzd
Gasterosteus_aculeatus.scaffold_90.160746.159472,0,4704,4,58.5%,Thu Jul 02 10:27:24 PDT 2020,,Gasterosteus_aculeatus.scaffold_90.160746.159472.fas,F:\Temnocora\Exon\assemble_result\nf,1269,1065,Thu Jul 02 10:27:24 PDT 2020,0,6 KB,urn:local:.:5wu-c44nuzj
Oryzias_latipes.1.15048671.15048455,0,786,4,61.1%,Thu Jul 02 10:27:24 PDT 2020,,Oryzias_latipes.1.15048671.15048455.fas,F:\Temnocora\Exon\assemble_result\nf,216,180,Thu Jul 02 10:27:24 PDT 2020,0,2 KB,urn:local:.:5y0-c44nv0g
Oryzias_latipes.1.24730307.24731332,0,4026,4,61.3%,Thu Jul 02 10:27:25 PDT 2020,,Oryzias_latipes.1.24730307.24731332.fas,F:\Temnocora\Exon\assemble_result\nf,1017,981,Thu Jul 02 10:27:25 PDT 2020,0,5 KB,urn:local:.:5yu-c44nv13
Oryzias_latipes.3.23029499.23029679,0,657,4,46.0%,Thu Jul 02 10:27:37 PDT 2020,,Oryzias_latipes.3.23029499.23029679.fas,F:\Temnocora\Exon\assemble_result\nf,180,147,Thu Jul 02 10:27:37 PDT 2020,0,2 KB,urn:local:.:72x-c44nvyi
Oryzias_latipes.5.553335.553485,0,540,4,61.1%,Thu Jul 02 10:27:39 PDT 2020,,Oryzias_latipes.5.553335.553485.fas,F:\Temnocora\Exon\assemble_result\nf,135,135,Thu Jul 02 10:27:39 PDT 2020,0,2 KB,urn:local:.:7ai-c44nw50
Oryzias_latipes.5.25076505.25076636,0,486,4,48.6%,Thu Jul 02 10:27:38 PDT 2020,,Oryzias_latipes.5.25076505.25076636.fas,F:\Temnocora\Exon\assemble_result\nf,129,108,Thu Jul 02 10:27:38 PDT 2020,0,2 KB,urn:local:.:78x-c44nw3j
